priority,verdict,skip_reason,type,pr,title,author,merged_by,reviewers,subsystems,merged_at,labels,additions,deletions,files_in_release,files_total,files_existing,files_new,merge_sha,url
40,SKIP,all files are post-release,runtime_bug,#34374,[Bugfix] Enforce DeepGEMM when using sparse_attn_indexer on CUDA,mgoin,vllm-bot,gemini-code-assist; njhill,kernels,2026-02-12,"bug, ready, nvidia",5,0,0,1,,vllm/model_executor/layers/sparse_attn_indexer.py,6d4e27ce29bac0e4cd4975cddf5b0dacc6cb727a,https://github.com/vllm-project/vllm/pull/34374
50,SKIP,all files are post-release,runtime_bug,#34427,[Bugfix] Delete unused redundant code in Kimi-K2.5,LoganJane,vllm-bot,gemini-code-assist; Isotr0py,models,2026-02-13,"bug, ready",0,5,0,1,,vllm/model_executor/models/kimi_k25.py,62788f99a4d0e483a6e9114e6708489b44b51a78,https://github.com/vllm-project/vllm/pull/34427
70,SKIP,only touches tests/docs/CI files,runtime_bug,#34245,[Bugfix] fix the import path in moe test utils.py,michalowski-arm,vllm-bot,gemini-code-assist; yewentao256; michalowski-arm,,2026-02-13,"bug, ready",5,5,1,1,tests/kernels/moe/utils.py,,742d214d6eeb1b0c92aabae36614be6a485fb94d,https://github.com/vllm-project/vllm/pull/34245
50,SKIP,all files are post-release,runtime_bug,#34501,[Bugfix] Add quant_config in ViT of Kimi-K2.5,LoganJane,Isotr0py,gemini-code-assist; Isotr0py,models,2026-02-13,"bug, ready",26,0,0,2,,vllm/model_executor/models/kimi_k25.py | vllm/model_executor/models/kimi_k25_vit.py,4a9952ec1b15453053f4ec443d2d81505d344075,https://github.com/vllm-project/vllm/pull/34501
40,SKIP,all files are post-release,runtime_bug,#34467,[Bugfix] Replace c10::optional with std::optional in topk kernel,FloatingVertex,vllm-bot,yeqcharlotte; gemini-code-assist,kernels,2026-02-13,"bug, ready",1,1,0,1,,csrc/topk.cu,bcd65c1f6a25ab76be325fbc0766eb074519a4fc,https://github.com/vllm-project/vllm/pull/34467
40,SKIP,all files are post-release,runtime_bug,#34533,[bug] Make sure get_modality_with_max_tokens is deterministic,842974287,vllm-bot,gemini-code-assist; ywang96; DarkLight1337,multimodal,2026-02-14,"bug, ready, multi-modality",1,1,0,1,,vllm/multimodal/encoder_budget.py,ed242652d7f9cb4222e8840311b5229295b5d266,https://github.com/vllm-project/vllm/pull/34533
40,SKIP,all files are post-release,runtime_bug,#34554,[Bugfix] Fix Qwen3.5 config loading,ywang96,ywang96,gemini-code-assist,,2026-02-14,"bug, qwen",18,10,0,2,,vllm/transformers_utils/configs/qwen3_5.py | vllm/transformers_utils/configs/qwen3_5_moe.py,2f186635cbcb38fd85e718a5b7ff9ec698cbb4f8,https://github.com/vllm-project/vllm/pull/34554
40,SKIP,all files are post-release,runtime_bug,#34624,[Bugfix][CI] Fix flaky `entrypoints/openai/test_response_api_with_harmony.py::test_function_calling[openai/gpt-oss-20b]`,NickLucche,DarkLight1337,DarkLight1337; gemini-code-assist,,2026-02-16,"bug, ready, gpt-oss",3,6,0,1,,tests/entrypoints/openai/responses/test_harmony.py,6cc403e67d9ca8b4fc8c93a84096ed98161c938b,https://github.com/vllm-project/vllm/pull/34624
40,SKIP,all files are post-release,runtime_bug,#34716,[BugFix] Fix sp tests,zou3519,ProExpertProg,gemini-code-assist; ProExpertProg; robertgshaw2-redhat,,2026-02-17,"bug, ready",1,1,0,1,,tests/compile/correctness_e2e/test_sequence_parallel.py,7967e854da4868872b4b13d2b7f039061fee50fe,https://github.com/vllm-project/vllm/pull/34716
50,SKIP,all files are post-release,runtime_bug,#34723,[Bugfix] Fix prefix creation for Qwen3.5,mgoin,vllm-bot,gemini-code-assist; robertgshaw2-redhat; Isotr0py,models,2026-02-18,"bug, ready, qwen",6,5,0,1,,vllm/model_executor/models/qwen3_5.py,909b14719725f9647591b63151c45ff396fb4524,https://github.com/vllm-project/vllm/pull/34723
40,SKIP,all files are post-release,runtime_bug,#34841,[BUG] Fixing Weight Sync unit test,hao-aaron,mgoin,gemini-code-assist; mgoin,,2026-02-18,"bug, ready, ci-failure",6,0,0,1,,tests/entrypoints/weight_transfer/test_weight_transfer_llm.py,e99ba957ec3953abd65332c26880efa489effc3a,https://github.com/vllm-project/vllm/pull/34841
40,SKIP,all files are post-release,runtime_bug,#34884,[Bugfix] Fix edge case in UUID data parsing,DarkLight1337,vllm-bot,gemini-code-assist; Isotr0py,,2026-02-19,"bug, ready",14,4,0,2,,tests/renderers/test_process_multi_modal_uuids.py | vllm/renderers/base.py,139137886129abe1abcdb75f0b39c81709314be3,https://github.com/vllm-project/vllm/pull/34884
50,SKIP,all files are post-release,runtime_bug,#34719,[Bugfix] Qwen3.5 kv-scale weight remapping,Linda-Stadter,vllm-bot,gemini-code-assist; ywang96,models,2026-02-19,"bug, ready, qwen",7,0,0,1,,vllm/model_executor/models/qwen3_5.py,6fff24f30fe2554f43871978ef59feaa87f245c0,https://github.com/vllm-project/vllm/pull/34719
70,SKIP,only touches tests/docs/CI files,runtime_bug,#34335,[Bugfix] Add regression test for MoE quant_config under torch.compile,mgehre-amd,DarkLight1337,gemini-code-assist; bnellnm; yewentao256,,2026-02-20,"bug, ready",23,0,1,1,tests/quantization/test_compressed_tensors.py,,4e2c7caf2d11444ce6c1e4895bc921c93610bd7c,https://github.com/vllm-project/vllm/pull/34335
70,SKIP,only touches tests/docs/CI files,runtime_bug,#35135,[Bugfix] Fix lora_ids in FusedMoE LoRA test,xyang16,robertgshaw2-redhat,gemini-code-assist; jeejeelee,,2026-02-24,"bug, ready",19,10,1,1,tests/lora/test_fused_moe_lora_kernel.py,,a7c9f7b7ec6546cf36eb217a551c4d5b91e6a064,https://github.com/vllm-project/vllm/pull/35135
55,SKIP,only touches tests/docs/CI files,runtime_bug,#35111,[Bugfix] Fix failing FunASR processor test,Isotr0py,vllm-bot,DarkLight1337; gemini-code-assist,,2026-02-24,"bug, ready, multi-modality",2,4,1,2,tests/models/multimodal/processing/test_common.py,vllm/transformers_utils/processors/funasr_processor.py,d12d20140949ada88546d3f13ae68d4cea070a7e,https://github.com/vllm-project/vllm/pull/35111
60,SKIP,all files are post-release,runtime_bug,#35237,[Bugfix] Fix AttributeError when passing StructuredOutputsParams to CompletionRequest,pks,vllm-bot,gemini-code-assist; DarkLight1337,api/frontend,2026-02-25,"bug, frontend, ready",18,2,0,2,,vllm/entrypoints/openai/chat_completion/protocol.py | vllm/entrypoints/openai/completion/protocol.py,af770b8e7bf77539fcbc81a9ff1974f12cdf87ff,https://github.com/vllm-project/vllm/pull/35237
60,SKIP,all files are post-release,runtime_bug,#35157,[Linear Attention] fix bug for linear attention + prefix caching + reset_prefix_cache,heheda12345,vllm-bot,gemini-code-assist; tdoublep,worker,2026-02-25,"bug, ready, v1",74,1,0,2,,tests/v1/worker/test_mamba_utils.py | vllm/v1/worker/mamba_utils.py,8fae54faff485e446dc8d1a700417f07659ef89e,https://github.com/vllm-project/vllm/pull/35157
70,SKIP,only touches tests/docs/CI files,runtime_bug,#34677,[Bugfix][CPU] Fix basic unit tests failing in CPU platforms,jasonyanwenl,hmellor,gemini-code-assist; hmellor; ProExpertProg; jasonyanwenl,,2026-02-25,"bug, ready, nvidia",15,6,1,1,tests/test_config.py,,675ec59aa94301989c3c174b3b910338c2d51ff4,https://github.com/vllm-project/vllm/pull/34677
40,SKIP,all files are post-release,runtime_bug,#34211,[Bugfix] Fix step3p5 reasoning with interleaved thinking,mariohong128,chaunceyjiang,gemini-code-assist; chaunceyjiang,,2026-02-25,"bug, ready",387,14,0,2,,tests/reasoning/test_step3p5_reasoning_parser.py | vllm/reasoning/step3p5_reasoning_parser.py,af5e6afa0af28b75409104906fe47ac9e8c03cf1,https://github.com/vllm-project/vllm/pull/34211
40,SKIP,all files are post-release,runtime_bug,#35085,[Bugfix] Gracefully disable AllReduceFusionPass on GPUs without multicast support,haosdent,vllm-bot,gemini-code-assist; ProExpertProg; haosdent; zou3519,,2026-02-25,"bug, ready",20,8,0,1,,vllm/compilation/passes/fusion/allreduce_rms_fusion.py,0788ff0a153c6eb6436743d717b31c863c987761,https://github.com/vllm-project/vllm/pull/35085
60,SKIP,all files are post-release,runtime_bug,#34887,[BugFix] anthropic/serving_messages: fix tool call arguments streaming,dtrifiro,NickLucche,gemini-code-assist; NickLucche,api/frontend,2026-02-26,"bug, frontend, ready",13,0,0,1,,vllm/entrypoints/anthropic/serving.py,4a9c07a0a2b8308a045476b48be29e37c349274b,https://github.com/vllm-project/vllm/pull/34887
40,SKIP,all files are post-release,runtime_bug,#34336,[Bugfix] fix device_name for routing replay,Li-Yongwen,DarkLight1337,gemini-code-assist; DarkLight1337; jikunshang,kernels,2026-02-26,"bug, ready",2,1,0,1,,vllm/model_executor/layers/fused_moe/routed_experts_capturer.py,c6ca51598adced41f4a1f5481a137e4cb42c71cc,https://github.com/vllm-project/vllm/pull/34336
60,SKIP,all files are post-release,runtime_bug,#35184,[Bugfix] Emit reasoning_part events in simple streaming path for Resp…,daniel-salib,chaunceyjiang,gemini-code-assist; chaunceyjiang; qandrew; daniel-salib,api/frontend,2026-02-27,"bug, frontend, ready",78,22,0,2,,tests/entrypoints/openai/responses/test_simple.py | vllm/entrypoints/openai/responses/serving.py,d43048ce0585e6c9178f212aa0b7aeed95eb48df,https://github.com/vllm-project/vllm/pull/35184
40,SKIP,all files are post-release,runtime_bug,#33088,[Bugfix] Use 'sum' reduction instead of 'avg' in Async TP reduce-scatter,wangxingran222,ProExpertProg,gemini-code-assist; ProExpertProg,,2026-02-27,"bug, ready",3,3,0,1,,vllm/compilation/passes/fusion/collective_fusion.py,07bdabef03c78c9dc6beb549185930888ec6f2ce,https://github.com/vllm-project/vllm/pull/33088
75,SKIP,only touches tests/docs/CI files,runtime_bug,#35456,[Bugfix] Replace assert with ValueError for response_format validation in completions endpoint,umut-polat,DarkLight1337,gemini-code-assist; DarkLight1337; umut-polat,api/frontend,2026-02-27,"bug, frontend, ready",42,1,1,2,tests/entrypoints/openai/test_completion_error.py,vllm/entrypoints/openai/completion/protocol.py,b66a74649e40022c6b1180b98fbb1b6e4b4af74a,https://github.com/vllm-project/vllm/pull/35456
75,SKIP,only touches tests/docs/CI files,runtime_bug,#35510,[Bugfix] Move chat completion response_format validation to Pydantic model_validator,umut-polat,vllm-bot,DarkLight1337,api/frontend,2026-02-28,"bug, frontend, ready",40,0,1,2,tests/entrypoints/openai/test_chat_error.py,vllm/entrypoints/openai/chat_completion/protocol.py,1d5ab5d603792e6c96584c3c6f4cd50b9925690f,https://github.com/vllm-project/vllm/pull/35510
60,SKIP,all files are post-release,runtime_bug,#35557,[Bugfix] Fix Anthropic API base64 image handling in Messages endpoint,voipmonitor,DarkLight1337,gemini-code-assist; DarkLight1337; voipmonitor,api/frontend,2026-02-28,"bug, frontend, ready",389,5,0,2,,tests/entrypoints/openai/test_anthropic_messages_conversion.py | vllm/entrypoints/anthropic/serving.py,95a395dbec08e795ea4eb30494b7a86c8e906c08,https://github.com/vllm-project/vllm/pull/35557
40,SKIP,all files are post-release,runtime_bug,#35788,[BUG] Fix rlhf_async example,hao-aaron,robertgshaw2-redhat,robertgshaw2-redhat; gemini-code-assist,,2026-03-02,"bug, documentation, ready",1,1,0,1,,examples/offline_inference/new_weight_syncing/rlhf_async_new_apis.py,cad21918e3f1a13353d6fcc1f1f431d6d3baf964,https://github.com/vllm-project/vllm/pull/35788
70,SKIP,only touches tests/docs/CI files,runtime_bug,#35797,[Bugfix] Fix MM processor test for Qwen3.5,ywang96,robertgshaw2-redhat,gemini-code-assist; robertgshaw2-redhat,,2026-03-02,"bug, ready, multi-modality, qwen",2,0,1,1,tests/models/multimodal/processing/test_common.py,,1b82b433fca28bcf7c9f1e8053d3abab61eaa4db,https://github.com/vllm-project/vllm/pull/35797
50,SKIP,all files are post-release,runtime_bug,#35869,[Bugfix] Add missing dynamic_arg_dims for Qwen3-ASR torch.compile,TheCodeWrangler,Isotr0py,gemini-code-assist; Isotr0py,models,2026-03-04,"bug, ready, qwen",0,2,0,1,,vllm/model_executor/models/qwen3_asr_realtime.py,36bf2131816eb6d75fcf22adb3734850e90cfb98,https://github.com/vllm-project/vllm/pull/35869
40,SKIP,all files are post-release,runtime_bug,#36017,[Bugfix] Fix passing of activation_type to trtllm fused MoE NVFP4 and FP8,amitz-nv,benchislett,gemini-code-assist; amitz-nv; benchislett,kernels,2026-03-04,"bug, ready, nvidia",2,2,0,2,,vllm/model_executor/layers/fused_moe/experts/trtllm_fp8_moe.py | vllm/model_executor/layers/fused_moe/experts/trtllm_nvfp4_moe.py,d7adcadb9bf4c7ea240fcc6cc668192bc2260ec0,https://github.com/vllm-project/vllm/pull/36017
60,SKIP,all files are post-release,runtime_bug,#36059,[BugFix] Fallback from FA4->FA2 for Batch Invariance,frankwang28,yewentao256,gemini-code-assist; yewentao256,attention,2026-03-05,"bug, ready, v1",11,0,0,1,,vllm/v1/attention/backends/fa_utils.py,a57c877f18188cb7bafc0fc5309b6c88fe2a8f66,https://github.com/vllm-project/vllm/pull/36059
75,SKIP,only touches tests/docs/CI files,runtime_bug,#34754,[Bug] Fix a corner case in _process_simple_streaming_events,842974287,vllm-bot,gemini-code-assist; qandrew; houseroad,api/frontend,2026-03-06,"bug, frontend, ready",334,0,1,2,tests/entrypoints/openai/test_serving_responses.py,vllm/entrypoints/openai/responses/serving.py,8e87cc57f1b071d69a93b5d5aa27a5841f817739,https://github.com/vllm-project/vllm/pull/34754
67,SKIP,only touches tests/docs/CI files,runtime_bug,#36197,[Bugfix] Fix misleading context length error messages,AjAnubolu,vllm-bot,gemini-code-assist; DarkLight1337,api/frontend,2026-03-06,"bug, frontend, ready",35,23,1,4,tests/entrypoints/llm/test_chat.py,tests/renderers/test_completions.py | vllm/entrypoints/openai/engine/serving.py | vllm/renderers/params.py,43f10573c9701df093f6523da43cc1a2fac1b3b3,https://github.com/vllm-project/vllm/pull/36197
57,SKIP,only touches tests/docs/CI files,runtime_bug,#36150,[bugfix] add api process rank in default multimodal request,fake0fan,DarkLight1337,gemini-code-assist; DarkLight1337,,2026-03-06,"bug, ready",46,9,4,7,tests/entrypoints/openai/test_chat_error.py | tests/entrypoints/openai/test_completion_error.py | tests/entrypoints/openai/test_lora_resolvers.py | tests/entrypoints/openai/test_serving_chat.py,tests/renderers/test_completions.py | tests/renderers/test_mistral.py | vllm/renderers/base.py,fcb73f306ccedb07ff33e3e3696018f66ccd40ea,https://github.com/vllm-project/vllm/pull/36150
40,SKIP,all files are post-release,runtime_bug,#36557,[Bugfix] Fix `RuntimeError: Already borrowed` that degrades VLM serving throughput under concurrent load.,hallerite,vllm-bot,gemini-code-assist; DarkLight1337,,2026-03-10,"bug, ready",9,1,0,1,,vllm/renderers/base.py,d0cd736caadafea1ec1721737af432d8b0a7e919,https://github.com/vllm-project/vllm/pull/36557
40,SKIP,all files are post-release,runtime_bug,#36630,[Bugfix] Fix processor signature,zucchini-nlp,vllm-bot,gemini-code-assist; hmellor; DarkLight1337,,2026-03-10,"bug, ready",12,6,0,2,,vllm/transformers_utils/processors/glm4v.py | vllm/transformers_utils/processors/qwen_vl.py,8850738b700cca34448fbafbc8ac41bcad5a2e17,https://github.com/vllm-project/vllm/pull/36630
50,SKIP,all files are post-release,runtime_bug,#36633,FunASR model bugfix,AllenDou,vllm-bot,Isotr0py; gemini-code-assist,models,2026-03-10,"bug, ready",31,50,0,2,,vllm/model_executor/models/funasr.py | vllm/transformers_utils/processors/funasr.py,aefc59f088665b23c0285c7f77c32b365efaa5dc,https://github.com/vllm-project/vllm/pull/36633
40,SKIP,all files are post-release,runtime_bug,#36296,[Bug] Fix TRTLLM Block FP8 MoE Monolithic,wzhao18,robertgshaw2-redhat,gemini-code-assist; wzhao18; bnellnm; pavanimajety; robertgshaw2-redhat; ProExpertProg,kernels,2026-03-11,"bug, ready, nvidia",0,3,0,1,,vllm/model_executor/layers/fused_moe/experts/trtllm_fp8_moe.py,84e436ed1c94b1b94f809927b5d6bff45f7af919,https://github.com/vllm-project/vllm/pull/36296
40,SKIP,all files are post-release,runtime_bug,#36635,[NemotronH] Small fix reasoning parser,roikoren755,ywang96,gemini-code-assist; mgoin,,2026-03-11,"bug, ready, nvidia",26,1,0,2,,tests/reasoning/test_nemotron_v3_reasoning_parser.py | vllm/reasoning/nemotron_v3_reasoning_parser.py,e661b9ee83d9d3c6c84c4e1acbe7e0280832e7c4,https://github.com/vllm-project/vllm/pull/36635
40,SKIP,all files are post-release,runtime_bug,#36061,[Bugfix] Fix DP/EP Shared Expert With Monolithic Kernels,robertgshaw2-redhat,robertgshaw2-redhat,gemini-code-assist; bnellnm; ProExpertProg,kernels,2026-03-11,"bug, ready",2,2,0,2,,vllm/model_executor/layers/fused_moe/oracle/fp8.py | vllm/model_executor/layers/fused_moe/oracle/nvfp4.py,b7e5a588d89003223bebc9b163413529f3db4cae,https://github.com/vllm-project/vllm/pull/36061
70,SKIP,only touches tests/docs/CI files,runtime_bug,#36841,[Bugfix] Fix crash when tool_choice=required exceeds max_tokens,chaunceyjiang,vllm-bot,gemini-code-assist; alvinttang; DarkLight1337; chaunceyjiang,api/frontend,2026-03-12,"bug, frontend, ready, tool-calling",36,9,1,3,tests/entrypoints/openai/test_completion_with_function_calling.py,vllm/entrypoints/openai/chat_completion/serving.py | vllm/entrypoints/openai/engine/serving.py,5a71cdd76ebc4f55a7490e087d2a50bd892ab3bc,https://github.com/vllm-project/vllm/pull/36841
40,SKIP,all files are post-release,runtime_bug,#36897,[Bugfix] fix main branch pre-commit error (1 line change),SoluMilken,vllm-bot,gemini-code-assist; SoluMilken; mgoin,,2026-03-12,bug,1,1,0,1,,tests/kernels/test_fused_recurrent_packed_decode.py,85199f9681af6656c3f61f982e826f61664eb2af,https://github.com/vllm-project/vllm/pull/36897
70,SKIP,only touches tests/docs/CI files,runtime_bug,#34499,[Bugfix] Fix KeyError in parse_response_input for reasoning items with optional content,jeonsworld,DarkLight1337,gemini-code-assist; bbrowning; DarkLight1337,api/frontend,2026-03-12,"bug, frontend, ready, gpt-oss",101,6,1,3,tests/entrypoints/openai/parser/test_harmony_utils.py,vllm/entrypoints/openai/responses/harmony.py | vllm/entrypoints/openai/responses/serving.py,bdc23434543762c8ffc71a103dc7770a038a9724,https://github.com/vllm-project/vllm/pull/34499
40,SKIP,all files are post-release,runtime_bug,#36940,[BUG] Fix rank calculation in NCCLWeightTransferEngine,hao-aaron,robertgshaw2-redhat,gemini-code-assist; robertgshaw2-redhat,distributed,2026-03-13,"bug, ready",1,1,0,1,,vllm/distributed/weight_transfer/nccl_engine.py,5e1a373d2e62c04ba464c88303600839d6973365,https://github.com/vllm-project/vllm/pull/36940
60,SKIP,all files are post-release,runtime_bug,#34695,[Bugfix] Fix MLA attention crash with AWQ/GPTQ quantized models,haosdent,MatthewBonanni,gemini-code-assist; MatthewBonanni; pavanimajety,"attention, kernels",2026-03-13,"bug, ready",10,5,0,1,,vllm/model_executor/layers/attention/mla_attention.py,6d53efd2a582f32b2d6e4962d67ba692b420d970,https://github.com/vllm-project/vllm/pull/34695
70,SKIP,only touches tests/docs/CI files,runtime_bug,#37200,[Bugfix] Make siglip/clip compatible with transformers v5 ,zucchini-nlp,hmellor,hmellor; gemini-code-assist,,2026-03-16,"bug, ready, multi-modality",12,4,2,2,tests/models/multimodal/pooling/test_clip.py | tests/models/multimodal/pooling/test_siglip.py,,55e6d3d5c035b4c0035108b3a51f7a474cae379b,https://github.com/vllm-project/vllm/pull/37200
60,SKIP,all files are post-release,runtime_bug,#37215,[Bugfix] Fix render server crash for quantized models on CPU-only hosts,sagearc,DarkLight1337,gemini-code-assist; DarkLight1337,api/frontend,2026-03-16,"bug, frontend, ready",5,0,0,1,,vllm/entrypoints/cli/launch.py,0fefd00e6ccf6670686eb2cc0a5eda57f56e625a,https://github.com/vllm-project/vllm/pull/37215
40,SKIP,all files are post-release,runtime_bug,#37246,[Bugfix] dtype mismatch in ngram gpu propose,PatchouliTIS,benchislett,gemini-code-assist; benchislett,spec_decode,2026-03-17,"bug, speculative-decoding, ready, v1",4,2,0,1,,vllm/v1/spec_decode/ngram_proposer_gpu.py,17c1bdf3719d9d8fdf4f13cb1468e5ed5f70d021,https://github.com/vllm-project/vllm/pull/37246
40,SKIP,all files are post-release,runtime_bug,#37258,[Bugfix][ResponsesAPI] Fix crash when tool_choice=required exceeds max_output_tokens,chaunceyjiang,DarkLight1337,gemini-code-assist; DarkLight1337,,2026-03-17,"bug, ready",42,9,0,2,,tests/entrypoints/openai/responses/test_function_call.py | vllm/parser/abstract_parser.py,132bfd45b691fedc45a8d9851a25c7776144d9e0,https://github.com/vllm-project/vllm/pull/37258
